url,payload,status_code,response_text
https://arteris.meb.services/api/resource/Contract%20Measurement/0196c4d0-b7ad-7b23-ad96-b316ce979d6f,"{""saldopercentual"": 82.80288443295218}",200,"{""data"":{""name"":""0196c4d0-b7ad-7b23-ad96-b316ce979d6f"",""owner"":""Administrator"",""creation"":""2025-05-12 11:05:35.018239"",""modified"":""2025-05-22 17:59:59.202412"",""modified_by"":""Administrator"",""docstatus"":0,""idx"":0,""contrato"":""0196b01a-2163-7cb2-93b9-c8b1342e3a4e"",""contratada"":""0196afce-6e3d-7cf3-a9cc-24b0dd79a22d"",""datainicialmedicao"":""2024-11-15"",""datafinalmedicao"":""2024-12-16"",""medicaovigente"":""N\u00e3o"",""data_ejak"":""2023-12-18"",""data_final_do_contrato"":""2028-12-18"",""obra"":""Manuten\u00e7\u00e3o da Rodovia - Ro\u00e7ada"",""valorcontrato"":36932798.15,""medicaoatual"":0.0,""faturamentodireto"":0.0,""medicaoatualdescontoftd"":385893.49,""descontoreidi"":385893.49,""medicaoliquida"":0.0,""medicaoequivalente"":0.0,""caucaocontratual"":0.0,""valortotalvigente"":36932798.15,""ftdacumulado"":350000.0,""totalvigentemenosftd"":34832798.15,""medicaoacumulada"":6351375.98,""saldo"":36932798.15,""saldopercentual"":82.80288443295218,""caucaoatual"":0.0,""caucaoacumulado"":0.0,""doctype"":""Contract Measurement"",""tablepedidossap"":[{""name"":""0196c4ed-90aa-75a1-8ffa-b453675ab422"",""owner"":""Administrator"",""creation"":""2025-05-12 11:05:35.018239"",""modified"":""2025-05-22 17:59:59.202412"",""modified_by"":""Administrator"",""docstatus"":0,""idx"":1,""pedido_sap"":""0196b15c-6bd5-7ca2-8e33-aff21c735b55"",""linhapedido"":""4500803866-10"",""valortotalvigente"":36932798.15,""medicaoacumantpercentual"":0.0,""medicaoatualpercentual"":0.0,""medicaoacumuladaatualpercentual"":0.0,""acumuladoanterior"":0.0,""valormedido"":312947.68,""acumuladoatual"":0.0,""parent"":""0196c4d0-b7ad-7b23-ad96-b316ce979d6f"",""parentfield"":""tablepedidossap"",""parenttype"":""Contract Measurement"",""doctype"":""Contract Measurement SAP Order""},{""name"":""0196c8d0-74b8-7832-9049-d3f62e3dee90"",""owner"":""Administrator"",""creation"":""2025-05-12 11:05:35.018239"",""modified"":""2025-05-22 17:59:59.202412"",""modified_by"":""Administrator"",""docstatus"":0,""idx"":1,""pedido_sap"":""01966f9c-ee82-7501-bb3d-52f7a07f2197"",""linhapedido"":""4500771063-50"",""valortotalvigente"":36932798.15,""medicaoacumantpercentual"":0.0,""medicaoatualpercentual"":0.0,""medicaoacumuladaatualpercentual"":0.0,""acumuladoanterior"":0.0,""valormedido"":0.0,""acumuladoatual"":0.0,""parent"":""0196c4d0-b7ad-7b23-ad96-b316ce979d6f"",""parentfield"":""tablepedidossap"",""parenttype"":""Contract Measurement"",""doctype"":""Contract Measurement SAP Order""},{""name"":""0196c4ed-90aa-75a1-8ffa-b4640699dc42"",""owner"":""Administrator"",""creation"":""2025-05-12 11:05:35.018239"",""modified"":""2025-05-22 17:59:59.202412"",""modified_by"":""Administrator"",""docstatus"":0,""idx"":2,""pedido_sap"":""0196b15c-6bd5-7ca2-8e33-aff21c735b55"",""linhapedido"":""4500803866-20"",""valortotalvigente"":36932798.15,""medicaoacumantpercentual"":0.0,""medicaoatualpercentual"":0.0,""medicaoacumuladaatualpercentual"":0.0,""acumuladoanterior"":0.0,""valormedido"":25344.33616,""acumuladoatual"":0.0,""parent"":""0196c4d0-b7ad-7b23-ad96-b316ce979d6f"",""parentfield"":""tablepedidossap"",""parenttype"":""Contract Measurement"",""doctype"":""Contract Measurement SAP Order""},{""name"":""0196c4ed-90aa-75a1-8ffa-b478128dc114"",""owner"":""Administrator"",""creation"":""2025-05-12 11:05:35.018239"",""modified"":""2025-05-22 17:59:59.202412"",""modified_by"":""Administrator"",""docstatus"":0,""idx"":3,""pedido_sap"":""0196b15c-6bd5-7ca2-8e33-aff21c735b55"",""linhapedido"":""4500803866-30"",""valortotalvigente"":36932798.15,""medicaoacumantpercentual"":0.0,""medicaoatualpercentual"":0.0,""medicaoacumuladaatualpercentual"":0.0,""acumuladoanterior"":0.0,""valormedido"":12672.16808,""acumuladoatual"":0.0,""parent"":""0196c4d0-b7ad-7b23-ad96-b316ce979d6f"",""parentfield"":""tablepedidossap"",""parenttype"":""Contract Measurement"",""doctype"":""Contract Measurement SAP Order""},{""name"":""0196c4ed-90aa-75a1-8ffa-b48679b401d2"",""owner"":""Administrator"",""creation"":""2025-05-12 11:05:35.018239"",""modified"":""2025-05-22 17:59:59.202412"",""modified_by"":""Administrator"",""docstatus"":0,""idx"":4,""pedido_sap"":""0196b15c-6bd5-7ca2-8e33-aff21c735b55"",""linhapedido"":""4500803866-40"",""valortotalvigente"":36932798.15,""medicaoacumantpercentual"":0.0,""medicaoatualpercentual"":0.0,""medicaoacumuladaatualpercentual"":0.0,""acumuladoanterior"":0.0,""valormedido"":849952.17,""acumuladoatual"":0.0,""parent"":""0196c4d0-b7ad-7b23-ad96-b316ce979d6f"",""parentfield"":""tablepedidossap"",""parenttype"":""Contract Measurement"",""doctype"":""Contract Measurement SAP Order""},{""name"":""0196c4ed-90aa-75a1-8ffa-b49e965b973f"",""owner"":""Administrator"",""creation"":""2025-05-12 11:05:35.018239"",""modified"":""2025-05-22 17:59:59.202412"",""modified_by"":""Administrator"",""docstatus"":0,""idx"":5,""pedido_sap"":""0196b15c-6bd5-7ca2-8e33-aff21c735b55"",""linhapedido"":""4500803866-50"",""valortotalvigente"":36932798.15,""medicaoacumantpercentual"":0.0,""medicaoatualpercentual"":0.0,""medicaoacumuladaatualpercentual"":0.0,""acumuladoanterior"":0.0,""valormedido"":14237.62,""acumuladoatual"":0.0,""parent"":""0196c4d0-b7ad-7b23-ad96-b316ce979d6f"",""parentfield"":""tablepedidossap"",""parenttype"":""Contract Measurement"",""doctype"":""Contract Measurement SAP Order""},{""name"":""0196c4ed-90aa-75a1-8ffa-b4a36e2a581c"",""owner"":""Administrator"",""creation"":""2025-05-12 11:05:35.018239"",""modified"":""2025-05-22 17:59:59.202412"",""modified_by"":""Administrator"",""docstatus"":0,""idx"":6,""pedido_sap"":""0196b194-f078-79a0-bd1e-25db17a268cf"",""linhapedido"":""4500826164-10"",""valortotalvigente"":36932798.15,""medicaoacumantpercentual"":0.0,""medicaoatualpercentual"":0.0,""medicaoacumuladaatualpercentual"":0.0,""acumuladoanterior"":0.0,""valormedido"":222616.1616,""acumuladoatual"":0.0,""parent"":""0196c4d0-b7ad-7b23-ad96-b316ce979d6f"",""parentfield"":""tablepedidossap"",""parenttype"":""Contract Measurement"",""doctype"":""Contract Measurement SAP Order""},{""name"":""0196c4ed-90aa-75a1-8ffa-b4b81f0272df"",""owner"":""Administrator"",""creation"":""2025-05-12 11:05:35.018239"",""modified"":""2025-05-22 17:59:59.202412"",""modified_by"":""Administrator"",""docstatus"":0,""idx"":7,""pedido_sap"":""0196b194-f078-79a0-bd1e-25db17a268cf"",""linhapedido"":""4500826164-20"",""valortotalvigente"":36932798.15,""medicaoacumantpercentual"":0.0,""medicaoatualpercentual"":0.0,""medicaoacumuladaatualpercentual"":0.0,""acumuladoanterior"":0.0,""valormedido"":15151.51515,""acumuladoatual"":0.0,""parent"":""0196c4d0-b7ad-7b23-ad96-b316ce979d6f"",""parentfield"":""tablepedidossap"",""parenttype"":""Contract Measurement"",""doctype"":""Contract Measurement SAP Order""},{""name"":""0196c4ed-90aa-75a1-8ffa-b4caeb9a5571"",""owner"":""Administrator"",""creation"":""2025-05-12 11:05:35.018239"",""modified"":""2025-05-22 17:59:59.202412"",""modified_by"":""Administrator"",""docstatus"":0,""idx"":8,""pedido_sap"":""0196b194-f078-79a0-bd1e-25db17a268cf"",""linhapedido"":""4500826164-30"",""valortotalvigente"":36932798.15,""medicaoacumantpercentual"":0.0,""medicaoatualpercentual"":0.0,""medicaoacumuladaatualpercentual"":0.0,""acumuladoanterior"":0.0,""valormedido"":7575.757576,""acumuladoatual"":0.0,""parent"":""0196c4d0-b7ad-7b23-ad96-b316ce979d6f"",""parentfield"":""tablepedidossap"",""parenttype"":""Contract Measurement"",""doctype"":""Contract Measurement SAP Order""},{""name"":""0196c4ed-90aa-75a1-8ffa-b4d71c3a8818"",""owner"":""Administrator"",""creation"":""2025-05-12 11:05:35.018239"",""modified"":""2025-05-22 17:59:59.202412"",""modified_by"":""Administrator"",""docstatus"":0,""idx"":9,""pedido_sap"":""0196b194-f078-79a0-bd1e-25db17a268cf"",""linhapedido"":""4500826164-40"",""valortotalvigente"":36932798.15,""medicaoacumantpercentual"":0.0,""medicaoatualpercentual"":0.0,""medicaoacumuladaatualpercentual"":0.0,""acumuladoanterior"":0.0,""valormedido"":338035.0333,""acumuladoatual"":0.0,""parent"":""0196c4d0-b7ad-7b23-ad96-b316ce979d6f"",""parentfield"":""tablepedidossap"",""parenttype"":""Contract Measurement"",""doctype"":""Contract Measurement SAP Order""},{""name"":""0196c4ed-90aa-75a1-8ffa-b4eacdb157be"",""owner"":""Administrator"",""creation"":""2025-05-12 11:05:35.018239"",""modified"":""2025-05-22 17:59:59.202412"",""modified_by"":""Administrator"",""docstatus"":0,""idx"":10,""pedido_sap"":""0196b194-f078-79a0-bd1e-25db17a268cf"",""linhapedido"":""4500826164-50"",""valortotalvigente"":36932798.15,""medicaoacumantpercentual"":0.0,""medicaoatualpercentual"":0.0,""medicaoacumuladaatualpercentual"":0.0,""acumuladoanterior"":0.0,""valormedido"":74747.47475,""acumuladoatual"":0.0,""parent"":""0196c4d0-b7ad-7b23-ad96-b316ce979d6f"",""parentfield"":""tablepedidossap"",""parenttype"":""Contract Measurement"",""doctype"":""Contract Measurement SAP Order""},{""name"":""0196c4ed-90aa-75a1-8ffa-b4fde20c938a"",""owner"":""Administrator"",""creation"":""2025-05-12 11:05:35.018239"",""modified"":""2025-05-22 17:59:59.202412"",""modified_by"":""Administrator"",""docstatus"":0,""idx"":11,""pedido_sap"":""0196b19a-e6ee-7e01-a755-f2277141a8d4"",""linhapedido"":""4500829433-10"",""valortotalvigente"":0.0,""medicaoacumantpercentual"":0.0,""medicaoatualpercentual"":0.0,""medicaoacumuladaatualpercentual"":0.0,""acumuladoanterior"":0.0,""valormedido"":399328.0753,""acumuladoatual"":0.0,""parent"":""0196c4d0-b7ad-7b23-ad96-b316ce979d6f"",""parentfield"":""tablepedidossap"",""parenttype"":""Contract Measurement"",""doctype"":""Contract Measurement SAP Order""},{""name"":""0196c4ed-90aa-75a1-8ffa-b5089c1c6208"",""owner"":""Administrator"",""creation"":""2025-05-12 11:05:35.018239"",""modified"":""2025-05-22 17:59:59.202412"",""modified_by"":""Administrator"",""docstatus"":0,""idx"":12,""pedido_sap"":""0196b19a-e6ee-7e01-a755-f2277141a8d4"",""linhapedido"":""4500829433-20"",""valortotalvigente"":0.0,""medicaoacumantpercentual"":0.0,""medicaoatualpercentual"":0.0,""medicaoacumuladaatualpercentual"":0.0,""acumuladoanterior"":0.0,""valormedido"":80144.85869,""acumuladoatual"":0.0,""parent"":""0196c4d0-b7ad-7b23-ad96-b316ce979d6f"",""parentfield"":""tablepedidossap"",""parenttype"":""Contract Measurement"",""doctype"":""Contract Measurement SAP Order""},{""name"":""0196c4ed-90aa-75a1-8ffa-b5145b1be9f0"",""owner"":""Administrator"",""creation"":""2025-05-12 11:05:35.018239"",""modified"":""2025-05-22 17:59:59.202412"",""modified_by"":""Administrator"",""docstatus"":0,""idx"":13,""pedido_sap"":""0196b19a-e6ee-7e01-a755-f2277141a8d4"",""linhapedido"":""4500829433-30"",""valortotalvigente"":0.0,""medicaoacumantpercentual"":0.0,""medicaoatualpercentual"":0.0,""medicaoacumuladaatualpercentual"":0.0,""acumuladoanterior"":0.0,""valormedido"":21742.08319,""acumuladoatual"":0.0,""parent"":""0196c4d0-b7ad-7b23-ad96-b316ce979d6f"",""parentfield"":""tablepedidossap"",""parenttype"":""Contract Measurement"",""doctype"":""Contract Measurement SAP Order""},{""name"":""0196c4ed-90aa-75a1-8ffa-b52883c5ad3e"",""owner"":""Administrator"",""creation"":""2025-05-12 11:05:35.018239"",""modified"":""2025-05-22 17:59:59.202412"",""modified_by"":""Administrator"",""docstatus"":0,""idx"":14,""pedido_sap"":""0196b19a-e6ee-7e01-a755-f2277141a8d4"",""linhapedido"":""4500829433-40"",""valortotalvigente"":0.0,""medicaoacumantpercentual"":0.0,""medicaoatualpercentual"":0.0,""medicaoacumuladaatualpercentual"":0.0,""acumuladoanterior"":0.0,""valormedido"":1285072.642,""acumuladoatual"":0.0,""parent"":""0196c4d0-b7ad-7b23-ad96-b316ce979d6f"",""parentfield"":""tablepedidossap"",""parenttype"":""Contract Measurement"",""doctype"":""Contract Measurement SAP Order""},{""name"":""0196c4ed-90aa-75a1-8ffa-b53107cf2522"",""owner"":""Administrator"",""creation"":""2025-05-12 11:05:35.018239"",""modified"":""2025-05-22 17:59:59.202412"",""modified_by"":""Administrator"",""docstatus"":0,""idx"":15,""pedido_sap"":""0196b19a-e6ee-7e01-a755-f2277141a8d4"",""linhapedido"":""4500829433-50"",""valortotalvigente"":0.0,""medicaoacumantpercentual"":0.0,""medicaoatualpercentual"":0.0,""medicaoacumuladaatualpercentual"":0.0,""acumuladoanterior"":0.0,""valormedido"":418250.452,""acumuladoatual"":0.0,""parent"":""0196c4d0-b7ad-7b23-ad96-b316ce979d6f"",""parentfield"":""tablepedidossap"",""parenttype"":""Contract Measurement"",""doctype"":""Contract Measurement SAP Order""},{""name"":""0196c4ed-90aa-75a1-8ffa-b54d9bfd13f1"",""owner"":""Administrator"",""creation"":""2025-05-12 11:05:35.018239"",""modified"":""2025-05-22 17:59:59.202412"",""modified_by"":""Administrator"",""docstatus"":0,""idx"":16,""pedido_sap"":""0196b19f-1331-7323-9f7a-8c973da531ad"",""linhapedido"":""4500831265-10"",""valortotalvigente"":0.0,""medicaoacumantpercentual"":0.0,""medicaoatualpercentual"":0.0,""medicaoacumuladaatualpercentual"":0.0,""acumuladoanterior"":0.0,""valormedido"":173557.9534,""acumuladoatual"":0.0,""parent"":""0196c4d0-b7ad-7b23-ad96-b316ce979d6f"",""parentfield"":""tablepedidossap"",""parenttype"":""Contract Measurement"",""doctype"":""Contract Measurement SAP Order""},{""name"":""0196c4ed-90aa-75a1-8ffa-b553dd4f1520"",""owner"":""Administrator"",""creation"":""2025-05-12 11:05:35.018239"",""modified"":""2025-05-22 17:59:59.202412"",""modified_by"":""Administrator"",""docstatus"":0,""idx"":17,""pedido_sap"":""0196b1a4-538d-7cc0-8a51-27fcf5e605d6"",""linhapedido"":""4500829434-10"",""valortotalvigente"":0.0,""medicaoacumantpercentual"":0.0,""medicaoatualpercentual"":0.0,""medicaoacumuladaatualpercentual"":0.0,""acumuladoanterior"":0.0,""valormedido"":324677.62,""acumuladoatual"":0.0,""parent"":""0196c4d0-b7ad-7b23-ad96-b316ce979d6f"",""parentfield"":""tablepedidossap"",""parenttype"":""Contract Measurement"",""doctype"":""Contract Measurement SAP Order""},{""name"":""0196c4ed-90aa-75a1-8ffa-b56f81abdc06"",""owner"":""Administrator"",""creation"":""2025-05-12 11:05:35.018239"",""modified"":""2025-05-22 17:59:59.202412"",""modified_by"":""Administrator"",""docstatus"":0,""idx"":18,""pedido_sap"":""0196b1a4-538d-7cc0-8a51-27fcf5e605d6"",""linhapedido"":""4500829434-20"",""valortotalvigente"":0.0,""medicaoacumantpercentual"":0.0,""medicaoatualpercentual"":0.0,""medicaoacumuladaatualpercentual"":0.0,""acumuladoanterior"":0.0,""valormedido"":24875.29,""acumuladoatual"":0.0,""parent"":""0196c4d0-b7ad-7b23-ad96-b316ce979d6f"",""parentfield"":""tablepedidossap"",""parenttype"":""Contract Measurement"",""doctype"":""Contract Measurement SAP Order""},{""name"":""0196c4ed-90aa-75a1-8ffa-b571949b72a3"",""owner"":""Administrator"",""creation"":""2025-05-12 11:05:35.018239"",""modified"":""2025-05-22 17:59:59.202412"",""modified_by"":""Administrator"",""docstatus"":0,""idx"":19,""pedido_sap"":""0196b1a4-538d-7cc0-8a51-27fcf5e605d6"",""linhapedido"":""4500829434-30"",""valortotalvigente"":0.0,""medicaoacumantpercentual"":0.0,""medicaoatualpercentual"":0.0,""medicaoacumuladaatualpercentual"":0.0,""acumuladoanterior"":0.0,""valormedido"":16442.42,""acumuladoatual"":0.0,""parent"":""0196c4d0-b7ad-7b23-ad96-b316ce979d6f"",""parentfield"":""tablepedidossap"",""parenttype"":""Contract Measurement"",""doctype"":""Contract Measurement SAP Order""},{""name"":""0196c4ed-90aa-75a1-8ffa-b58e01a66c75"",""owner"":""Administrator"",""creation"":""2025-05-12 11:05:35.018239"",""modified"":""2025-05-22 17:59:59.202412"",""modified_by"":""Administrator"",""docstatus"":0,""idx"":20,""pedido_sap"":""0196b1a4-538d-7cc0-8a51-27fcf5e605d6"",""linhapedido"":""4500829434-40"",""valortotalvigente"":0.0,""medicaoacumantpercentual"":0.0,""medicaoatualpercentual"":0.0,""medicaoacumuladaatualpercentual"":0.0,""acumuladoanterior"":0.0,""valormedido"":902620.01,""acumuladoatual"":0.0,""parent"":""0196c4d0-b7ad-7b23-ad96-b316ce979d6f"",""parentfield"":""tablepedidossap"",""parenttype"":""Contract Measurement"",""doctype"":""Contract Measurement SAP Order""},{""name"":""0196c4ed-90aa-75a1-8ffa-b59779b59a9b"",""owner"":""Administrator"",""creation"":""2025-05-12 11:05:35.018239"",""modified"":""2025-05-22 17:59:59.202412"",""modified_by"":""Administrator"",""docstatus"":0,""idx"":21,""pedido_sap"":""0196b1a4-538d-7cc0-8a51-27fcf5e605d6"",""linhapedido"":""4500829434-50"",""valortotalvigente"":0.0,""medicaoacumantpercentual"":0.0,""medicaoatualpercentual"":0.0,""medicaoacumuladaatualpercentual"":0.0,""acumuladoanterior"":0.0,""valormedido"":37879.06,""acumuladoatual"":0.0,""parent"":""0196c4d0-b7ad-7b23-ad96-b316ce979d6f"",""parentfield"":""tablepedidossap"",""parenttype"":""Contract Measurement"",""doctype"":""Contract Measurement SAP Order""},{""name"":""0196c4ed-90aa-75a1-8ffa-b5ae62c4f633"",""owner"":""Administrator"",""creation"":""2025-05-12 11:05:35.018239"",""modified"":""2025-05-22 17:59:59.202412"",""modified_by"":""Administrator"",""docstatus"":0,""idx"":22,""pedido_sap"":""0196b1a6-eda3-78a2-8597-bc0452bd4e5f"",""linhapedido"":""4500850659-10"",""valortotalvigente"":0.0,""medicaoacumantpercentual"":0.0,""medicaoatualpercentual"":0.0,""medicaoacumuladaatualpercentual"":0.0,""acumuladoanterior"":0.0,""valormedido"":208211.1345,""acumuladoatual"":0.0,""parent"":""0196c4d0-b7ad-7b23-ad96-b316ce979d6f"",""parentfield"":""tablepedidossap"",""parenttype"":""Contract Measurement"",""doctype"":""Contract Measurement SAP Order""},{""name"":""0196c4ed-90aa-75a1-8ffa-b5b740ba5545"",""owner"":""Administrator"",""creation"":""2025-05-12 11:05:35.018239"",""modified"":""2025-05-22 17:59:59.202412"",""modified_by"":""Administrator"",""docstatus"":0,""idx"":23,""pedido_sap"":""0196b1a6-eda3-78a2-8597-bc0452bd4e5f"",""linhapedido"":""4500850659-20"",""valortotalvigente"":0.0,""medicaoacumantpercentual"":0.0,""medicaoatualpercentual"":0.0,""medicaoacumuladaatualpercentual"":0.0,""acumuladoanterior"":0.0,""valormedido"":15185.42884,""acumuladoatual"":0.0,""parent"":""0196c4d0-b7ad-7b23-ad96-b316ce979d6f"",""parentfield"":""tablepedidossap"",""parenttype"":""Contract Measurement"",""doctype"":""Contract Measurement SAP Order""},{""name"":""0196c4ed-90ab-7bc1-9e25-2b5ab29318d9"",""owner"":""Administrator"",""creation"":""2025-05-12 11:05:35.018239"",""modified"":""2025-05-22 17:59:59.202412"",""modified_by"":""Administrator"",""docstatus"":0,""idx"":24,""pedido_sap"":""0196b1a6-eda3-78a2-8597-bc0452bd4e5f"",""linhapedido"":""4500850659-30"",""valortotalvigente"":0.0,""medicaoacumantpercentual"":0.0,""medicaoatualpercentual"":0.0,""medicaoacumuladaatualpercentual"":0.0,""acumuladoanterior"":0.0,""valormedido"":5423.84951,""acumuladoatual"":0.0,""parent"":""0196c4d0-b7ad-7b23-ad96-b316ce979d6f"",""parentfield"":""tablepedidossap"",""parenttype"":""Contract Measurement"",""doctype"":""Contract Measurement SAP Order""},{""name"":""0196c4ed-90ab-7bc1-9e25-2b695493e277"",""owner"":""Administrator"",""creation"":""2025-05-12 11:05:35.018239"",""modified"":""2025-05-22 17:59:59.202412"",""modified_by"":""Administrator"",""docstatus"":0,""idx"":25,""pedido_sap"":""0196b1a6-eda3-78a2-8597-bc0452bd4e5f"",""linhapedido"":""4500850659-40"",""valortotalvigente"":0.0,""medicaoacumantpercentual"":0.0,""medicaoatualpercentual"":0.0,""medicaoacumuladaatualpercentual"":0.0,""acumuladoanterior"":0.0,""valormedido"":439207.8503,""acumuladoatual"":0.0,""parent"":""0196c4d0-b7ad-7b23-ad96-b316ce979d6f"",""parentfield"":""tablepedidossap"",""parenttype"":""Contract Measurement"",""doctype"":""Contract Measurement SAP Order""},{""name"":""0196c4ed-90ab-7bc1-9e25-2b72f1f511c7"",""owner"":""Administrator"",""creation"":""2025-05-12 11:05:35.018239"",""modified"":""2025-05-22 17:59:59.202412"",""modified_by"":""Administrator"",""docstatus"":0,""idx"":26,""pedido_sap"":""0196b1a6-eda3-78a2-8597-bc0452bd4e5f"",""linhapedido"":""4500850659-50"",""valortotalvigente"":0.0,""medicaoacumantpercentual"":0.0,""medicaoatualpercentual"":0.0,""medicaoacumuladaatualpercentual"":0.0,""acumuladoanterior"":0.0,""valormedido"":96297.64,""acumuladoatual"":0.0,""parent"":""0196c4d0-b7ad-7b23-ad96-b316ce979d6f"",""parentfield"":""tablepedidossap"",""parenttype"":""Contract Measurement"",""doctype"":""Contract Measurement SAP Order""},{""name"":""0196c4ed-90ab-7bc1-9e25-2b8b8ab04908"",""owner"":""Administrator"",""creation"":""2025-05-12 11:05:35.018239"",""modified"":""2025-05-22 17:59:59.202412"",""modified_by"":""Administrator"",""docstatus"":0,""idx"":27,""pedido_sap"":""0196b1a6-eda3-78a2-8597-bc0452bd4e5f"",""linhapedido"":""4500850659-60"",""valortotalvigente"":0.0,""medicaoacumantpercentual"":0.0,""medicaoatualpercentual"":0.0,""medicaoacumuladaatualpercentual"":0.0,""acumuladoanterior"":0.0,""valormedido"":29179.69685,""acumuladoatual"":0.0,""parent"":""0196c4d0-b7ad-7b23-ad96-b316ce979d6f"",""parentfield"":""tablepedidossap"",""parenttype"":""Contract Measurement"",""doctype"":""Contract Measurement SAP Order""}],""tableftp"":[],""tablemunicipios"":[],""tablemaodeobra"":[],""tableativos"":[],""tabitenscontatrato"":[]}}"
